"event_url","partner_name","total_partner_amount","prize_title","prize_amount","description","prize_breakdown"
"https://ethglobal.com/events/paris2023","1inch Network","$20,000","1inch Network","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Gnosis Chain","$20,000","Gnosis Chain","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","MetaMask","$20,000","MetaMask & Linea","$20,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Neon EVM","$10,000","Neon EVM","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Neon EVM","$10,000","Best Neon EVM use case","$5,000","N/A","1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
"https://ethglobal.com/events/paris2023","Neon EVM","$10,000","Most Transactions on Neon EVM","$1,500","N/A","1st Place: $1,000 | 2nd Place: $500"
"https://ethglobal.com/events/paris2023","Mantle","$10,000","Mantle","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Ethereum Foundation","$10,000","Ethereum Foundation","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","ApeCoin","$10,000","ApeCoin DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","NEAR Protocol","$10,000","NEAR","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Sismo","$10,000","Sismo","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Safe","$10,000","Safe","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Next.ID","$10,000","Next.ID & Mask Network","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","ZetaChain","$10,000","ZetaChain","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Chainlink","$10,000","Chainlink","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Ethereum Attestation Service","$10,000","EAS","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Biconomy","$10,000","Biconomy","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Push Protocol","$10,000","Push Protocol","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Airstack","$10,000","Airstack","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Starknet","$10,000","Starknet","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","UMA","$10,000","UMA","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Celo","$10,000","Celo","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","XMTP","$10,000","XMTP","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","zkSync","$10,000","zkSync","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Hyperlane","$10,000","Hyperlane","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Cartesi","$10,000","Cartesi","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","zkBob","$10,000","zkBob","$10,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","The Graph","$7,500","The Graph","$7,500","N/A","N/A"
"https://ethglobal.com/events/paris2023","Flashbots","$5,000","Flashbots","$5,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","NounsDAO","$5,000","NounsDAO","$5,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Axelar","$5,000","Axelar","$5,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Dfns","$5,000","Dfns","$5,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Aragon","$5,000","Aragon","$5,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","QuickNode","$5,000","QuickNode","$5,000","N/A","N/A"
"https://ethglobal.com/events/paris2023","Lit Protocol","$5,000","Lit Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Gnosis Chain","$20,000","Gnosis Chain","$20,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Worldcoin","$20,000","Worldcoin","$20,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Airstack","$10,000","Airstack","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Hyperlane","$10,000","Hyperlane","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Tokenbound","$10,000","Tokenbound & ERC-6551","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","UMA","$10,000","UMA","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Filecoin","$10,000","IPFS & Filecoin","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","NEAR Protocol","$10,000","NEAR Protocol","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Polygon","$10,000","Polygon","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Sismo","$10,000","Sismo","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","ApeCoin DAO","$10,000","ApeCoin DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","XDC Foundation","$10,000","XDC Foundation","$10,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","DELV","$7,500","DELV","$7,500","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","The Graph","$7,500","The Graph","$7,500","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","XMTP","$5,000","XMTP","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Lit Protocol","$5,000","Lit Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","MakerDAO","$5,000","MakerDAO","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Quantstamp","$5,000","Quantstamp","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","QuickNode","$5,000","QuickNode","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","MetaMask","$5,000","MetaMask / Linea","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Compound Grants Program","$5,000","Compound Grants Program","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","unshETH.xyz","$5,000","unshETH","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Ethereum Attestation Service","$5,000","Ethereum Attestation Service","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Risc Zero","$5,000","Risc Zero","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Highlight","$5,000","Highlight","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","NounsDAO","$5,000","NounsDAO","$5,000","N/A","N/A"
"https://ethglobal.com/events/waterloo2023","Unlock Protocol","$5,000","Unlock Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Filecoin","$22,000","Filecoin Virtual Machine","$22,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Bacalhau","$12,000","Bacalhau","$12,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","ApeCoin","$10,000","ApeCoin DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","IPFS","$5,000","IPFS","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","DataverseOS","$5,000","DataverseOS","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","libp2p","$5,000","libp2p","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Lit Protocol","$5,000","Lit Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Spheron","$5,000","Spheron","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","ENS","$5,000","ENS","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Push Protocol","$5,000","Push Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Consensus Lab","$5,000","InterPlanetary Consensus","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Huddle01","$5,000","Huddle01","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Livepeer","$5,000","Livepeer","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Polybase","$5,000","Polybase","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Tableland","$5,000","Tableland","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Saturn","$5,000","Filecoin Saturn","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Ceramic","$5,000","Ceramic","$5,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Chainsafe","$3,500","ChainSafe Gaming SDK","$3,500","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Mona","$3,000","Mona","$3,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","nft.storage","$3,000","NFT.storage and Web3.storage","$3,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Estuary","$3,000","Filecoin Data Tools","$3,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Lighthouse Storage","$2,500","Lighthouse Storage","$2,500","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","drand","$2,000","drand (distributed randomness)","$2,000","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Beryx","$1,500","Beryx","$1,500","N/A","N/A"
"https://ethglobal.com/events/hackfs2023","Fission","$1,000","Fission","$1,000","N/A","N/A"
"https://ethglobal.com/events/autonomous","Optimism","$10,000","Optimism","$10,000","N/A","N/A"
"https://ethglobal.com/events/autonomous","0xPARC","$5,000","0xPARC","$5,000","N/A","N/A"
"https://ethglobal.com/events/autonomous","Lattice","$5,000","Lattice","$5,000","N/A","N/A"
"https://ethglobal.com/events/autonomous","NFT.Storage","$5,000","NFT.Storage","$5,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Gnosis Chain","$20,000","Gnosis Chain","$20,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","1inch Network","$20,000","1inch Network","$20,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Polygon","$20,000","Polygon","$20,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Optimism","$20,000","Optimism","$20,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Worldcoin","$20,000","Worldcoin","$20,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","ApeCoin","$10,000","ApeCoin DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","zkBob","$10,000","zkBob","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Safe","$10,000","Safe","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Airstack","$10,000","Airstack","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Ethereum Foundation","$10,000","Ethereum Foundation","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Cartesi","$10,000","Cartesi","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","UMA","$10,000","UMA","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","MetaMask","$10,000","MetaMask & Linea","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Filecoin & IPFS","$10,000","Filecoin Virtual Machine (FVM)","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Lens Protocol","$10,000","Lens Protocol","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Uniswap Foundation","$10,000","Uniswap Foundation","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Aave Grants DAO","$10,000","Aave Grants DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","The Graph","$7,500","The Graph","$7,500","N/A","N/A"
"https://ethglobal.com/events/lisbon","Fuel","$7,000","Fuel","$7,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Sismo","$5,000","Sismo","$5,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Neon EVM","$5,000","Neon Foundation","$5,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Scroll","$5,000","Scroll","$5,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Chainlink","$5,000","Chainlink","$5,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","NounsDAO","$5,000","Nouns DAO","$5,000","N/A","N/A"
"https://ethglobal.com/events/lisbon","Mantle","$5,000","Mantle","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Worldcoin","$20,000","Worldcoin","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Polygon","$20,000","Polygon","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Ethereum Foundation","$20,000","Ethereum Foundation","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","1inch","$20,000","1inch Network","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Mina Protocol","$20,000","Mina Protocol","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Lens Protocol","$20,000","Lens Protocol","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Gnosis Chain","$20,000","Gnosis Chain","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Taiko","$20,000","Taiko","$20,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","MetaMask","$15,000","MetaMask","$15,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Hyperlane","$10,000","Hyperlane","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","zkBob","$10,000","zkBob","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","IPFS & Filecoin","$10,000","Filecoin Virtual Machine (FVM)","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Celo","$10,000","Celo","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","ApeCoin","$10,000","ApeCoin DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","UMA & Across","$10,000","UMA & Across","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Airstack","$10,000","Airstack","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Safe","$10,000","Safe","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Aave Grants DAO","$10,000","Aave Grants DAO","$10,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","The Graph","$7,500","The Graph","$7,500","N/A","N/A"
"https://ethglobal.com/events/tokyo","Bunzz","$5,000","Bunzz","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Reazon Holdings","$5,000","Reazon Holdings","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","NETH","$5,000","Wellbeing NETH Prize - いい感じの社会をつくろう","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Scroll","$5,000","Scroll","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Quantstamp","$5,000","Quantstamp","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Livepeer","$5,000","Livepeer","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Sismo","$5,000","Sismo","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Uniswap Foundation","$5,000","Uniswap Foundation","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Huddle01","$5,000","Huddle01","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Intmax","$5,000","Intmax","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","QuickNode","$5,000","QuickNode","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Superfluid","$5,000","Superfluid","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Push Protocol","$5,000","Push Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Secured Finance","$5,000","Secured Finance","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Lit Protocol","$5,000","Lit Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Mantle","$5,000","Mantle","$5,000","N/A","N/A"
"https://ethglobal.com/events/tokyo","Curvegrid","$2,000","Curvegrid","$2,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Optimism","$25,000","Optimism","$25,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Gnosis Chain","$20,000","Gnosis Chain","$20,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Scroll","$20,000","Scroll","$20,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Polygon","$20,000","Polygon","$20,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","UMA","$10,000","UMA & Across","$10,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","IPFS & Filecoin","$10,000","Filecoin Virtual Machine (FVM)","$10,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Hyperlane","$10,000","Hyperlane","$10,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","ApeCoin","$10,000","ApeCoin","$10,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Fuel","$7,000","Fuel Labs","$7,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Taiko","$5,000","Taiko","$5,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","The Graph","$5,000","The Graph","$5,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Intmax","$5,000","Intmax","$5,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Mantle","$5,000","Mantle","$5,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Push Protocol","$5,000","Push Protocol","$5,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","zkSync","$5,000","zkSync Era | Account Abstraction & Security","$5,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Polybase","$5,000","Polybase","$5,000","N/A","N/A"
"https://ethglobal.com/events/scaling2023","Connext","$5,000","Connext","$5,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Filecoin","$30,000","Filecoin","$101,010","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Filecoin","$30,000","Filecoin  FVM Spaceships","$30,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Filecoin","$30,000","Filecoin  FVM Jetpacks","$17,010","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Filecoin","$30,000","Filecoin  DeFi Rockets","$18,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Filecoin","$30,000","Filecoin  Discovery tools","$18,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Filecoin","$30,000","Filecoin ⚓️ Docking Modules","$18,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Lighthouse","$2,500","Lighthouse","$2,500","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Livepeer","$2,000","Livepeer","$2,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","GRAPHENE 01, INC.","$2,000","Huddle01","$2,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Push Protocol","$2,000","Push Protocol","$2,000","N/A","N/A"
"https://ethglobal.com/events/spacewarp","Spheron","$2,000","Spheron Network","$2,000","N/A","N/A"
